4.328125,7.34375,1
4.34375,7.34375,1
4.359375,7.34375,1
4.359375,7.359375,1
4.375,7.359375,1
4.375,7.375,1
4.375,7.390625,1
4.390625,7.40625,1
4.390625,7.421875,1
4.40625,7.421875,1
4.40625,7.4375,1
4.421875,7.4375,1
4.421875,7.453125,1
4.4375,7.453125,1
4.4375,7.46875,1
4.453125,7.46875,1
4.453125,7.484375,1
4.46875,7.484375,1
4.484375,7.484375,1
4.484375,7.5,1
4.546875,7.5,1
4.5625,7.5,1
4.578125,7.5,1
4.59375,7.5,1
4.609375,7.5,1
4.625,7.484375,1
4.640625,7.484375,1
4.65625,7.484375,1
4.671875,7.484375,1
4.6875,7.46875,1
4.703125,7.453125,1
4.71875,7.4375,1
4.734375,7.421875,1
4.75,7.40625,1
4.765625,7.390625,1
4.78125,7.375,1
4.796875,7.359375,1
4.8125,7.34375,1
4.828125,7.328125,1
4.84375,7.3125,1
4.84375,7.296875,1
4.84375,7.28125,1
4.84375,7.265625,1
4.859375,7.25,1
4.859375,7.234375,1
4.859375,7.21875,1
4.859375,7.203125,1
4.859375,7.1875,1
4.875,7.171875,1
4.875,7.15625,1
4.875,7.140625,1
4.875,7.125,1
4.890625,7.109375,1
4.890625,7.09375,1
4.890625,7.078125,1
4.890625,7.0625,1
4.890625,7.046875,1
4.890625,7.03125,1
4.890625,7.015625,1
4.890625,7.0,1
4.890625,6.984375,1
4.890625,6.96875,1
4.890625,6.953125,1
4.890625,6.9375,1
4.890625,6.921875,1
4.875,6.90625,1
4.875,6.890625,1
4.875,6.875,1
4.875,6.859375,1
4.875,6.84375,1
4.875,6.828125,1
4.875,6.8125,1
4.875,6.796875,1
4.875,6.78125,1
4.875,6.765625,1
4.859375,6.75,1
4.859375,6.734375,1
4.859375,6.71875,1
4.859375,6.703125,1
4.859375,6.6875,1
4.875,6.671875,1
4.875,6.65625,1
4.890625,6.640625,1
4.890625,6.625,1
4.890625,6.609375,1
4.890625,6.59375,1
4.90625,6.578125,1
4.90625,6.5625,1
4.90625,6.546875,1
4.90625,6.53125,1
4.90625,6.515625,1
4.90625,6.5,1
4.90625,6.484375,1
4.90625,6.46875,1
4.90625,6.453125,1
4.90625,6.4375,1
4.90625,6.421875,1
4.90625,6.40625,1
4.90625,6.390625,1
4.90625,6.375,1
4.90625,6.359375,1
4.90625,6.34375,1
4.90625,6.328125,1
4.90625,6.3125,1
4.890625,6.296875,1
4.875,6.28125,1
4.875,6.265625,1
4.859375,6.25,1
4.84375,6.234375,1
4.84375,6.21875,1
4.828125,6.203125,1
4.828125,6.1875,1
